13,小軒,jabc890607,2023-08-13 21:57:39,"玩第二天糊裡糊塗的課金2k然後又糊裡糊塗當個非洲人如果上天願意給我一次重來的機會,我會乖乖刷首抽...",0,0
14,別逼我出手,futszlik,2023-08-13 22:00:50,"
必需承認這是我最近幾年最歐的一款手遊可惜用了在這爛營運身上...
",1,0
15,BlackHumor,jason1993497,2023-08-13 22:10:18,"
這裡都歐洲人嗎？原本打算買號了 結果來王女
",0,0
16,魔法之秋,skylark6216,2023-08-13 22:23:56,百抽時候6%，還是慢慢拉低了想要貝拉QQ再動補就隨緣了,0,0
17,CHENGAGU,chengagu,2023-08-13 22:37:58,"

",3,0
18,阿承,k6658199,2023-08-13 22:50:56,440抽 科爾五星 up超有感 給大家c一下,5,0
19,阿駒,writerniu,2023-08-13 23:01:51,"
剛好一百，抽到三支...法卡爾  薩曼莎  列奧尼德
",0,0
20,沃雲,game910000,2023-08-13 23:13:15,"

",0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,小河,Qsiya,2023-08-14 14:57:47,"
首先呢 我們戰術使用照片這戰術:【行軍號令】開場給麥莎趕路用。麥莎一直往左上跟兩位獸耳姐妹會合，姐妹往左一點點慢慢打，會合成照片這樣:妹妹刺客在左，姐姐弓手在右。接下來「麥莎支援防禦技能會優先」，麥莎防禦支援技完畢才會觸發姐姐的反應技能「正側面被近戰攻擊瞬移到隊友後面」。記得妹妹第三招毒小黑，然後姐姐大絕放小黑，小黑就是狗王，不然牠很強烈的，會咬人，還有狂犬病。祝福大家玩得愉快，新年快樂♡可不可以給我一點點GP就好?
",2,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,風袖,f126309684,2023-08-14 13:18:33,"
自己本身還在玩夢戰  天地  ffbe幻影戰爭   這幾款對小課玩家都滿友善的想問一下這款月卡黨容易生存嗎  遊玩系統會不會很肝花時間
",0,0
2,小夜夜,pigpigoAo723,2023-08-14 13:28:25,"
我唯一不滿的點就是角色技能不能重置，其他我無所謂反正當單機玩，技能不給我隨心改真的很火，領悟之力難拿又不想開在SR或是冷門SSR上，這點真的要增加一下就算要花石頭洗也行
",5,0
3,healthann,west821013,2023-08-14 13:38:21,"
月卡可以了啦 除非妳打算沖PVP 那永遠都不夠
",0,0
4,Y,hf920236,2023-08-14 13:41:27,"
這款我覺得最大問題應該是螺旋內跟螺旋外無聯繫，根本兩個遊戲……打完螺旋會有極強的虛空感。螺旋本身變化也不夠大，一想到要重打就喪失動力。看未來營運怎麼改吧，至少放著領鑽。
",4,0
5,查洛,you00792,2023-08-14 14:55:40,和fire emblem engage 相比 優點玩法上比較單純 缺點難度較低 比較吃地形和物件 畫面本來就不能比和同樣是像素風格的棕色塵埃2比 優點 打法比較多元 需要思考順序 缺點 送的東西小氣到靠北,0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,rachel99,fyfyszd,2023-08-14 14:53:06,wiki搭建中，有可以帮忙的兄弟欢迎加入。节奏榜更新，全角色评价，装备/塔罗/加点推荐筹备中。攻略投稿：3280436330 （有词条位）网友玩家的节奏榜↓↓↓,6,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,過期的烏龍麵,lucky9900,2023-08-10 01:25:17,8/8新增0808OPENBETATSZLINGWENDADDYKANNAAJIELIVELANCAT888LICEMOOETLIVE888LILBALL888——————————————————————8/10新增DADATATGORRURORO———————————————————8/11新增BERYL41HSUGAME—————————————————————8/13新增6TANLIVEK7LIVE 黑字=已達兌換上限      紅字=可兌換序號都有數量限制 ，請儘早兌換！！後面有新序號會在補上！！序號請善用複製貼上領取，手動輸入會跳出！,191,0
3,水蛇的家,taiautumn,2023-08-10 02:03:29,0808OPENBETA 沒了之後還會補可以升4等的TAPTAP序號嗎？,1,0
4,奧德薩爾,december1515,2023-08-10 11:58:33,只剩下最後一組 【LILBALL888】這個有效而已,2,0
5,newryong,newryong,2023-08-10 13:26:45,※ 引述《december1515 (奧德薩爾)》之銘言已無效了,1,0
6,幸運草,zero83805,2023-08-10 13:43:09,"
這遊戲營運專門製造對立的有看劇情懂玩
",2,0
7,X,a020362007,2023-08-10 13:44:49,"
這運營跟智障一樣 弄個禮包碼都不能大方點 搞的數量這麼少什麼都領不到 領不到的奇檬子就是不爽 幹嘛不要就大家都能領 不然就乾脆別送 搞這麼小氣到底是在靠北
",6,0
8,冠倪,david870110,2023-08-10 13:47:54,"
一個都沒領到 可以刪遊戲了🥲
",2,0
9,咖啡熊,tarobear,2023-08-10 15:50:32,"
感謝營運的大方 直接刪遊戲
",2,0
10,鈴刀回休楚,ilovevspk,2023-08-10 16:20:57,"
困難模式
",1,0
11,湯嚕,Ktp10582,2023-08-10 17:02:23,"
全沒有
",0,0
12,凱瑞歐,james811020,2023-08-10 17:26:54,"
剛加入這個遊戲一個都不能用真破的遊戲
",2,0
13,ken89631139,ken89631139,2023-08-10 20:44:52,"
有新的可以用,     RURORO SLEEPY  有人反應已失效SLE
",12,0
14,吉岡,nokia3510,2023-08-10 22:41:47,"
TATGOR 可以用
",13,0
15,過期的烏龍麵,lucky9900,2023-08-11 02:28:25,"
推
",0,0
16,derek1101,derek1101,2023-08-11 08:40:41,"
極度弱智的營運 連個序號都可以限量
",3,0
17,樹下小弟,tottuttyt,2023-08-11 11:16:50,"
已經都無效了，是多飢餓行銷🤣
",1,0
18,阿二,io4o0x89d53m,2023-08-11 15:05:02,送給大家一個  BERYL41官方兌換碼竟然都用實況主ID 大寫 是有邏輯的 這個是誰想的企劃阿後面就看誰實況 大家自己去嘗試吧 我就不多說了,5,0
19,過期的烏龍麵,lucky9900,2023-08-11 15:15:43,"
新增一序號
",1,0
20,杯子laaaa,jasontancup,2023-08-11 16:55:24,"
卡
",0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,HHXZ,threehgame,2023-08-11 18:20:48,在看技能點法攻略大部份都是說貝拉T2 而小部份T1。而T2 原因很奇怪.. 死因是隨機性和不穩定。我看了技能很多遍…左路根本是完美經典火法師 沒毛病（而且還晶能親和），（個性還是加魔攻和回能呀）。而可以純輔 回能 回血 加攻（當然比起什麼歌洛莉亞一定借比下去）既然這樣就別輔助..而YouTuber 推薦的 一堆…….隨便找找？？？ 攻擊增幅？？？小可愛？？？ 最後最後 嘭嘭嘭嘭嘭嘭？？到底是誰想出來？第（1） 你經典火法不玩 第一格去隨便找找 你想找什麼 找不到所以 蘿莉不穩定？？？踏水T2生涯第（2）第二格 攻擊增幅？為什麼硬要一隻傳統火法去做buff機 我為什麼不找一支專線輔助當輔 之後被批評什麼都有點 四不像那樣.. 大哥呀 四不像都是你自己選的..法師。而貝拉個性攻擊和回能（這2點已經很滿足傳統法師，別說那buff 不穩定..那個只是個bonus)而晶能親和 第二格 沒毛病。第（3）最後學嘭嘭嘭嘭嘭 我真我笑了.. 明白的 所以沒得選說選嘭嘭嘭嘭嘭，這角色告訴你 火法是她創角的原意而你的選擇是最後終於承認她是火法？好了 我是新手 玩了兩天而沒玩封測 。但以我玩多年遊戲經驗SSR火法總不會是T2水平吧。所以想請問一下有沒有勇士是反攻略去玩火法？有沒有大哥 已經是火法  選火牆——》晶能——〉浴火這樣走起..？ 我就是一個玩了2天的不懂 錯了指正一下始終這遊戲連重置技能都不給..要你課金買有限的領悟之力.. 但經過開服2天的各種不安各事件 （特別是taptap 還在pvp 被壓制中），我真不想課金，希望可以討論一下抱歉 手機排版 傷眼 希望大家能見諒！,16,0
2,繁華-destinychild紀念版,a22932656,2023-08-11 18:24:54,"
沒貝拉塔會很難打 燃燒%傷+狹窄地形太猛
",2,0
3,S,Sajuuks,2023-08-11 18:41:12,最實用的還是初始自帶3cost招高傷害3*50%，無視40%防打在非光屬角上爆痛剩下時間他當buff機其實也沒什麼不好貝拉速度偏慢，正常來說都是隊伍最末動輸出機會其實不多,1,0
4,TkMk,takamako,2023-08-11 18:46:40,隨便找找(晶石技能)先不用學火牆一定先學這隻火法基本上能陪你很久很久從單體補尾刀到燃燒地形配合控場到大範圍補2SP到最後去找個安全的距離配合整隊的增傷和技能來當十字範圍轟炸砲台(PVP應該算很好用吧?)這隻角色再低也值得一個T1.5吧 T2是因為貧乳嗎,2,0
5,On99.jpg,on99jpg,2023-08-11 18:50:04,看完帖，開個新帳號，40抽3隻貝拉直接3星，注定我要玩新號。但泰登太爛了…………………………………………更正，對泰登改觀了，因為上了5階後有作用了,2,0
6,托羅,tryeu8854658,2023-08-11 19:18:11,1階火牆3階晶能親合點完直接完全體幾乎無限能量，3c招想丟就丟，亂丟也不心痛平常對單無腦咻咻咻，除了boss跟被剋的守衛者，看誰都是秒天秒地秒空氣火牆可以用來引爆自身5格範圍內的任意物體也可以拿來打多體or放個地板火跟對方收過路稅如果你有養天使且有帶苦修者可以開場故意用火牆燒天使可以幫你堆出2層苦修者不只天使變得更抗揍還能無限能量，每回合治療之光+癒合，全隊增益狀態瘋狂亂疊一大排說貝拉不穩定的都是來鬧的，根本穩到爆炸,9,0
7,Airko,airkone,2023-08-12 16:46:07,"分享我自己使用貝拉以及*隨便找找*的心得（以下存粹個人使用感想）a.火石_我覺的火石最為op,擊退2格就算了，居然還能對地板施放！！！遠距離推人下海、推桶樣樣來。不卡站位/不吃近戰走位挺不錯的。b.冰石_有好有壞，遇到被克制的敵人通常會被一刀秒。這時先冰起來等救命～缺點就是被冰凍的敵人是處於物理免疫的！所以打不到他//名符其實的*冷*處理c.補血_奶量夠，範圍大～用不到就先留著,或許是及時雨@@d.火桶_炸自己，炸隊友、但傷害炸敵人不太高。比較歡樂而已，自己覺得不實用！自己本身沒點火牆，因為貝拉天賦及被動的關係，能支援一開始使用的3能量單體技能，傷害非常高一發一個小朋友，最遠距離也多普攻一格。跟著坦克走（麥莎）就是行動殺人機～（走起^^）/接下來能夠站在火上這項技能，抱歉我自己認為簡直不要太op ，現在打別人家！（自己遇到的）幾乎家家戶戶都放詭雷燒地板～這時就是 #謝謝敵人的免費buff ~乾蝦！#以上自己的使用感想有誤再請指證QQ",2,0
8,Tim,Tsangjace,2023-08-12 18:15:35,"
真的好用，不多說，直接魔法小卡。
",4,0
10,Togol58,A25908130,2023-08-14 03:15:29,"
火牆主要拿來封路 多好用
",0,0
11,旦旦,ppyeung2006,2023-08-14 07:44:35,封測時我靠貝拉和科爾打穿很多關卡，所以把她放T2完全無理再加上公測後這支找上門了，無論怎麼抽都總是她，我也沒所謂，無論過去或現在她都是我主力打手封測我主力3連、火牆、浴火。公測就跟着圖點，定位是單點法你點火牆就一定配浴火，放完火牆再站上去回血，超爽的。至於星隕，我覺得不好用，因為要站着詠唱1回，先不說會被打死，怪很大機率會跑掉，結果大絕砸下去只有寂寞隨便找找算是輔技，就碰一下運氣，有奇效，除了火桶之外其餘3招都好用,1,0
12,Y,hf920236,2023-08-14 08:03:45,"
用過咻咻咻後其他角色的對單技能都不入我眼了。傷害真的爆炸高，加上晶石回能可以連續使用，被克制傷害也很高。
",1,0
13,武羽冥亂,MAZDATW,2023-08-14 09:52:15,貝拉當然是玩火法，第一個技能選隨便找找根本87，雖然有領悟之力可以用，但到底是誰會點隨便找找啦⋯⋯,0,0
14,duwei,s724332,2023-08-14 09:55:14,"
打命運螺旋的時候看到貝拉的登場劇情他放招的動作真的有夠可愛可惜都抽不中 認真回一下火牆真的好用
",0,0
15,萬年平民,a8712128,2023-08-14 10:40:45,貝拉  其實只要兩招而已...咻咻咻+晶能親合  就已經是完全體完全的單點法師，走3射3，每回合穩定回能3其他技能會用的情況都很少，練高級了也沒其他超能力說是法師 但沒什麼好用的範圍技 ，頂多只有火牆而已火牆...幾乎只有5-5會用到而已範圍大招要準備一回合，要搭其他加速手段才能做到真範圍技，不然等他發出來敵人通常跑掉了但是光是他單點能力就是頂級的，而且3段攻擊還能破除那種免疫、閃避 一次傷害的效果 直接打穿///比起版本T0旗手...他頂多算T1吧...至少輸出面可以跟T0的旗手比拚但旗手除了輸出超強之外還有一堆副加能力...妥妥的T0貝拉也沒到T2那麼慘,1,0
16,卡蒂B本人,doggogo101,2023-08-14 14:46:11,"
反正最後技能三招或許也是放咻咻咻/砰砰砰/晶能親和，你火牆或隨便找找後期可能也是不會用，另外火牆會燒地板，你貝拉沒在怕但你隊友個個要繞路，但我是沒點不知道實際情況。另外要練個專屬火法SR炎之魔女真不錯，技能跟個性到處燒身邊附近的敵人，後面普攻也燒也有浴火升星也比較方便，總歸一句技能遊戲內都寫出來了，就要網路找別人建議的，阿別人給了建議，也不思考不多比較不發問，又要整個遊戲順你的意，整天靠么。
",0,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,蒼雷之舞,andyzyc,2023-08-12 16:29:08,"
玩到現在 透過任務獎勵和抽卡 收集了一些裝備分享一下裝備技能 給各位有興趣的朋友參考感覺有些裝備的技能 比SR的還差但是優點應該就是基本能力比較高歡迎大家一起分享 感謝
",8,0
2,黎德,e21010371,2023-08-12 16:37:34,"
這把給法卡爾裝 不知道好不好用 
",1,0
3,卜力,a2233144558,2023-08-12 16:54:42,"
打%傷生命 貌似是直接打最大傷實戰用起來蠻爛的，不過打塔詞生命%傷加倍有奇效我個人目前是放在柯爾身上，但是受限於柯爾有打滿血加成導致使用機會不高，可能更適合嘉西亞有鉤索類技能的拉過來補刀
",5,0
4,乾冰騎士,cjspencer2,2023-08-12 16:56:18,"
 
",1,0
5,阿特嵐,atlearn,2023-08-12 17:09:28,"

",2,0
6,一隻馬,shm0302,2023-08-12 17:17:28,"
神兵試煉右上方那個禮物圖示就可以看到圖鑑了
",0,0
7,SeveNralDays,tom10622,2023-08-12 17:57:05,"
卡
",0,0
8,deed,wincd0hk,2023-08-14 14:33:32,"
科爾專？
",0,0
9,橫行者2,ggg21700,2023-08-14 14:46:03,"

",1,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,Rwei,yuan201108,2023-08-14 14:42:29,"
遊戲畫風我自己滿喜歡的但很可惜物件幾乎不能互動畢竟也不是什麼養成遊戲那些當然互動就不會特別去做有發現能互動的只有這幾個沒用的知識又增加了XD
",1,0
floor,user_name,user_id,publish_time,content,gp_count,bp_count
1,天帝零劍,g9591410,2023-08-14 02:41:04,完全無課的情況假設以30天來算 鑽石全部換抽的情況下 每日30鑽X30=900通行證30天150征服之塔周獎勵 基礎+額外200+120=320X4+160(因為四周是28天最後一周和下個月重疊算一半)=1440~~(這邊錯的榮耀之戰 共1300[詳細在下]每日5X30=150活躍獎勵50X3=150位階獎勵青銅100+白銀150+黃金200+白金250+光輝300=1000 這邊錯的900+150+1440+1300=3790大約就是25抽一個月 完全無課一個月可以存25抽(X錯誤 正確請參考二樓 我沒睡醒XD加上活動就另外算了 這次的新生祝福1010鑽+5抽=11抽,30,0
2,jackytsotm,jackyttm,2023-08-14 09:59:14,幫更正:每日:900通行證: 150征服之塔:基礎(100) + 額外(200) 這個假設大家打到六層榮耀之戰每日(150) + 活躍獎勵(150) + 位階獎勵(200) 假設打到黃金正常來說 排位獎勵是結算的時候給不太可能像樓主說的青銅100+白銀150+黃金200+白金250+光輝300=1000==900+150+(100+200)*4+(150+150+200) = 2750/150 = 18抽,7,0
3,流星墜落,super1216,2023-08-14 11:24:38,"
免費仔哪可能靠這些碎鑽過活，就連公連或者航線那種比較佛的老遊戲也都是靠官方送抽或是加上活動拿的。在這邊算這個嚇自己搞得好像沒玩過手遊一樣真的沒必要...ps. 等等一定又有人會說我在""洗地""  
",2,0
